815;243;249;247;land;true;plains;1
816;129;150;229;land;false;plains;1
817;140;250;156;land;false;plains;1
818;87;234;245;land;true;plains;1
819;233;148;168;land;true;urban;1
820;162;114;241;land;true;plains;1
821;191;203;149;land;false;desert;1
822;195;146;172;land;false;plains;1
823;232;139;187;land;false;desert;1
824;105;233;165;land;false;jungle;1
825;253;177;153;land;false;plains;1
826;162;245;200;land;false;urban;1
827;84;252;228;land;true;plains;1
828;216;220;78;land;true;mountain;1
829;221;172;177;land;true;desert;1
830;182;121;224;land;false;jungle;1
831;202;201;138;land;false;urban;1
832;173;208;218;land;false;plains;1
833;232;44;229;land;true;urban;1
834;78;194;229;land;true;urban;1
835;174;251;235;land;false;plains;1
836;105;178;221;land;true;urban;1
837;221;157;222;land;true;urban;1
838;109;159;240;land;false;plains;1
839;208;239;86;land;false;urban;1
840;109;215;219;land;false;marsh;1
841;218;218;244;land;false;plains;1
842;115;200;246;land;true;plains;1
843;235;219;100;land;true;desert;1
844;238;249;250;land;false;jungle;1
845;248;236;47;land;false;plains;1
846;206;251;64;land;false;plains;1
847;139;236;143;land;false;plains;1
848;219;244;178;land;false;mountain;1
849;111;173;246;land;false;plains;1
850;206;190;242;land;false;plains;1
851;147;252;184;land;true;urban;1
852;31;239;251;land;false;plains;1
853;116;235;194;land;false;urban;1
854;198;137;251;land;false;martian_plains;2
855;189;119;198;land;true;plains;1
856;244;89;168;land;true;plains;1
857;87;248;166;land;true;asteroid;3
858;165;215;162;land;false;urban;1
859;177;210;122;land;true;plains;1
860;199;207;203;land;false;desert;1
861;170;124;249;land;true;jungle;1
862;223;200;228;land;false;plains;1
863;202;230;133;land;false;plains;1
864;236;96;205;land;false;desert;1
865;154;250;182;land;false;urban;1
866;75;236;213;land;false;urban;1
867;131;242;155;land;true;plains;1
868;198;232;184;land;false;urban;1
869;171;236;229;land;false;desert;1
870;205;116;185;land;true;plains;1
871;121;251;182;land;false;mountain;1
872;173;199;150;land;true;urban;1
873;203;174;153;land;false;plains;1
874;212;136;230;land;false;plains;1
875;196;210;140;land;false;plains;1
876;132;213;193;land;false;desert;1
877;171;174;172;land;false;urban;1
878;247;174;219;land;false;plains;1
879;236;250;161;land;true;plains;1
880;187;229;86;land;true;plains;1
881;204;99;246;land;false;plains;1
882;238;233;182;land;false;jungle;1
883;222;169;210;land;true;urban;1
884;78;252;250;land;true;urban;1
885;248;92;245;land;false;desert;1
886;252;243;63;land;false;plains;1
887;110;158;254;land;true;urban;1
888;251;114;167;land;false;mountain;1
889;72;209;227;land;false;plains;1
890;250;194;161;land;false;jungle;1
891;59;217;225;land;true;plains;1
892;86;214;226;land;false;urban;1
893;154;111;250;land;false;plains;1
894;252;74;222;land;false;plains;1
895;121;229;165;land;false;plains;1
896;109;156;241;land;false;urban;1
897;251;89;187;land;false;plains;1
898;247;229;189;land;false;urban;1
899;186;215;203;land;true;hills;1
900;161;209;220;land;false;urban;1
901;222;44;245;land;false;plains;1
902;245;142;162;land;false;plains;1
903;248;68;240;land;true;urban;1
904;242;201;68;land;true;plains;1
905;199;233;156;land;true;urban;1
906;210;92;211;land;false;desert;1
907;164;148;248;land;false;desert;1
908;198;241;69;land;false;urban;1
909;204;224;86;land;false;plains;1
910;242;192;239;land;false;plains;1
911;149;231;147;land;true;plains;1
912;117;225;183;land;false;urban;1
913;178;189;168;land;false;plains;1
914;112;235;226;land;true;plains;1
915;235;248;71;land;false;desert;1
916;159;246;166;land;true;plains;1
917;213;130;163;land;false;urban;1
918;201;140;162;land;false;urban;1
919;126;241;224;land;false;jungle;1
920;91;182;237;land;false;jungle;1
921;116;186;211;land;false;mountain;1
922;143;247;165;land;true;plains;1
923;197;208;236;land;false;desert;1
924;236;106;178;land;false;jungle;1
925;206;205;173;land;true;plains;1
926;232;147;151;land;false;hills;1
927;181;158;228;land;true;plains;1
928;170;195;196;land;true;plains;1
929;253;159;126;land;false;urban;1
930;176;181;173;land;false;urban;1
931;145;252;123;land;false;plains;1
932;153;127;230;land;false;plains;1
933;146;191;183;land;true;plains;1
934;147;158;223;land;false;desert;1
935;237;143;213;land;false;jungle;1
936;160;223;177;land;false;jungle;1
937;216;186;141;land;true;plains;1
938;254;245;179;land;false;urban;1
939;176;212;128;land;false;plains;1
940;181;218;119;land;true;desert;1
941;215;193;162;land;false;plains;1
942;209;133;246;land;false;urban;1
943;190;232;221;land;false;plains;1
944;226;221;191;land;false;jungle;1
945;243;149;241;land;false;plains;1
946;244;241;80;land;true;urban;1
947;176;148;254;land;false;urban;1
948;242;185;246;land;true;urban;1
949;221;153;214;land;false;plains;1
950;89;226;253;land;false;desert;1
951;246;51;239;land;false;plains;1
952;195;175;247;land;true;desert;1
953;234;168;143;land;false;desert;1
954;99;244;159;land;false;plains;1
955;166;188;244;land;false;plains;1
956;224;249;214;land;true;urban;1
957;172;203;147;land;false;plains;1
958;243;57;242;land;false;plains;1
959;189;227;94;land;false;plains;1
960;216;99;222;land;false;desert;1
961;211;183;213;land;false;plains;1
962;115;233;159;land;false;desert;1
963;144;247;226;land;false;mountain;1
964;82;206;226;land;false;jungle;1
965;118;241;188;land;false;desert;1
966;253;13;249;land;false;plains;1
967;169;185;158;land;true;asteroid;3
968;195;162;228;land;false;desert;1
969;222;140;240;land;false;desert;1
970;44;244;220;land;false;jungle;1
971;53;245;204;land;true;plains;1
972;209;130;223;land;true;plains;1
973;188;210;117;land;false;plains;1
974;239;138;235;land;true;plains;1
975;179;105;250;land;false;jungle;1
976;218;184;154;land;false;hills;1
977;50;238;225;land;true;plains;1
978;178;206;198;land;false;plains;1
979;242;250;146;land;false;plains;1
980;177;207;218;land;false;urban;1
981;105;193;231;land;false;urban;1
982;173;254;172;land;false;desert;1
983;104;205;253;land;true;plains;1
984;210;196;192;land;false;plains;1
985;234;142;251;land;false;desert;1
986;112;193;220;land;true;plains;1
987;227;213;69;land;false;desert;1
988;206;170;193;land;false;plains;1
989;129;183;210;land;false;plains;1
990;225;176;203;land;true;plains;1
991;237;213;235;land;false;plains;1
992;249;34;245;land;false;plains;1
993;100;225;231;land;false;plains;1
994;173;173;161;land;false;mountain;1
995;230;208;212;land;false;plains;1
996;242;26;243;land;false;desert;1
997;151;216;180;land;false;plains;1
998;237;134;148;land;false;plains;1
999;241;247;253;land;false;plains;1
1000;235;134;169;land;false;urban;1
1001;203;119;214;land;false;desert;1
1002;166;203;136;land;true;plains;1
1003;254;78;193;land;true;plains;1
1004;250;142;217;land;true;plains;1
1005;210;196;171;land;true;plains;1
1006;217;170;234;land;true;plains;1
1007;215;129;209;land;false;desert;1
1008;210;214;103;land;false;plains;1
1009;122;207;243;land;false;urban;1
1010;209;238;127;land;true;jungle;1
1011;248;104;205;land;true;urban;1
1012;189;202;184;land;true;plains;1
1013;210;231;117;land;true;plains;1
1014;162;164;214;land;false;jungle;1
1015;234;239;146;land;false;plains;1
1016;235;72;243;land;false;plains;1
1017;242;113;187;land;false;hills;1
1018;161;220;125;land;true;plains;1
1019;247;234;181;land;true;urban;1
1020;151;198;227;land;false;desert;1
1021;188;192;140;land;false;plains;1
1022;173;253;139;land;true;plains;1
1023;168;206;201;land;false;plains;1
1024;149;225;175;land;false;plains;1
1025;158;97;253;land;true;plains;1
1026;223;173;170;land;true;urban;1
1027;207;242;134;land;false;plains;1
1028;248;78;196;land;false;plains;1
1029;150;158;231;land;false;desert;1
1030;173;209;225;land;false;jungle;1
1031;250;143;160;land;true;mountain;1
1032;146;205;152;land;false;desert;1
1033;197;134;220;land;false;urban;1
1034;96;188;235;land;true;desert;1
1035;222;104;234;land;false;plains;1
1036;216;145;247;land;true;urban;1
1037;228;183;244;land;false;plains;1
1038;178;238;134;land;false;mountain;1
1039;245;150;201;land;true;urban;1
1040;235;148;233;land;false;plains;1
1041;192;243;172;land;false;plains;1
1042;92;216;198;land;false;urban;1
1043;208;158;155;land;false;plains;1
1044;161;238;177;land;false;urban;1
1045;175;245;202;land;true;plains;1
1046;69;252;219;land;false;desert;1
1047;159;127;252;land;true;desert;1
1048;245;60;198;land;false;desert;1
1049;78;188;236;land;false;mountain;1
1050;231;193;171;land;false;desert;1
1051;96;208;221;land;false;desert;1
1052;238;149;119;land;false;desert;1
1053;247;225;197;land;false;plains;1
1054;227;241;86;land;false;plains;1
1055;242;254;84;land;false;desert;1
1056;214;156;134;land;false;desert;1
1057;168;214;153;land;false;desert;1
1058;94;186;224;land;false;urban;1
1059;152;179;234;land;false;jungle;1
1060;248;224;113;land;false;plains;1
1061;242;91;230;land;false;plains;1
1062;208;227;67;land;true;urban;1
1063;241;249;161;land;true;plains;1
1064;209;193;154;land;false;urban;1
1065;97;180;248;land;false;plains;1
1066;253;73;198;land;false;plains;1
1067;248;144;222;land;false;plains;1
1068;167;241;186;land;false;desert;1
1069;212;203;96;land;true;plains;1
1070;58;204;253;land;false;desert;1
1071;129;156;250;land;false;plains;1
1072;240;164;142;land;true;plains;1
1073;214;185;139;land;true;urban;1
1074;188;220;205;land;false;plains;1
1075;207;109;231;land;false;urban;1
1076;214;169;154;land;false;plains;1
1077;252;231;90;land;false;mountain;1
1078;107;234;226;land;false;urban;1
1079;220;110;252;land;false;plains;1
1080;121;218;227;land;false;plains;1
1081;202;117;194;land;true;urban;1
1082;254;99;183;land;false;jungle;1
1083;159;242;237;land;false;plains;1
1084;198;242;81;land;true;plains;1
1085;69;251;207;land;false;urban;1
1086;147;216;204;land;false;jungle;1
1087;233;211;84;land;false;plains;1
1088;188;104;212;land;true;desert;1
1089;245;227;105;land;false;plains;1
1090;248;243;168;land;false;plains;1
1091;67;203;236;land;false;plains;1
1092;245;242;145;land;true;urban;1
1093;241;157;203;land;false;plains;1
1094;196;197;126;land;false;urban;1
1095;203;213;177;land;false;jungle;1
1096;238;175;139;land;true;plains;1
1097;207;192;251;land;true;plains;1
1098;203;97;248;land;false;plains;1
1099;211;120;218;land;false;urban;1
1100;117;224;227;land;false;plains;1
1101;234;162;214;land;true;plains;1
1102;211;254;204;land;false;plains;1
1103;202;250;86;land;false;jungle;1
1104;99;188;250;land;false;desert;1
1105;96;189;228;land;true;jungle;1
1106;169;243;173;land;false;jungle;1
1107;212;233;213;land;true;plains;1
1108;246;227;156;land;true;urban;1
1109;171;82;252;land;false;plains;1
1110;115;190;226;land;true;plains;1
1111;203;93;226;land;true;desert;1
1112;204;179;191;land;false;plains;1
1113;220;182;146;land;false;desert;1
1114;43;239;219;land;false;plains;1
1115;228;153;216;land;false;plains;1
1116;209;213;180;land;true;jungle;1
1117;182;187;205;land;true;urban;1
1118;214;205;163;land;true;plains;1
1119;130;252;142;land;true;mountain;1
1120;247;204;68;land;false;plains;1
1121;123;231;231;land;false;plains;1
1122;248;206;179;land;false;plains;1
1123;143;163;247;land;false;plains;1
1124;157;250;170;land;false;urban;1
1125;174;235;181;land;false;urban;1
1126;230;132;236;land;true;plains;1
1127;213;212;195;land;true;jungle;1
1128;228;82;210;land;true;urban;1
1129;254;239;138;land;false;plains;1
1130;144;253;158;land;false;plains;1
1131;207;212;248;land;false;plains;1
1132;254;59;252;land;false;desert;1
1133;238;98;210;land;true;plains;1
1134;251;16;248;land;false;plains;1
1135;135;196;252;land;false;desert;1
1136;240;163;217;land;true;urban;1
1137;199;186;139;land;true;urban;1
1138;171;221;252;land;false;desert;1
1139;217;166;129;land;true;desert;1
1140;193;248;166;land;false;desert;1
1141;189;243;103;land;false;plains;1
1142;63;234;214;land;true;plains;1
1143;123;245;251;land;false;plains;1
1144;185;156;198;land;false;plains;1
1145;251;233;133;land;true;asteroid;3
1146;93;236;184;land;false;jungle;1
1147;132;249;225;land;false;jungle;1
1148;182;237;113;land;false;plains;1
1149;192;227;142;land;false;desert;1
1150;162;217;186;land;false;desert;1
1151;231;200;183;land;false;desert;1
1152;157;222;200;land;false;plains;1
1153;147;223;245;land;false;desert;1
1154;155;167;183;land;true;plains;1
1155;113;224;186;land;false;plains;1
1156;227;173;162;land;false;plains;1
1157;121;198;184;land;false;plains;1
1158;250;65;211;land;false;urban;1
1159;89;245;194;land;false;jungle;1
1160;164;196;231;land;false;plains;1
1161;121;241;203;land;false;plains;1
1162;160;187;156;land;true;jungle;1
1163;193;194;138;land;false;urban;1
1164;243;64;213;land;true;plains;1
1165;248;99;250;land;true;desert;1
1166;246;202;150;land;false;plains;1
1167;240;189;247;land;false;plains;1
1168;116;190;242;land;true;plains;1
1169;227;205;253;land;false;desert;1
1170;247;195;170;land;false;urban;1
1171;181;200;209;land;false;urban;1
1172;244;204;90;land;false;jungle;1
1173;217;123;218;land;false;desert;1
1174;206;210;240;land;true;urban;1
1175;141;126;236;land;false;plains;1
1176;248;176;238;land;true;marsh;1
1177;153;240;245;land;false;urban;1
1178;221;201;154;land;false;plains;1
1179;246;142;136;land;false;desert;1
1180;231;131;191;land;false;plains;1
1181;199;228;110;land;true;urban;1
1182;209;201;116;land;true;plains;1
1183;161;251;195;land;false;plains;1
1184;214;158;191;land;false;mountain;1
1185;227;58;229;land;false;plains;1
1186;220;229;178;land;true;jungle;1
1187;241;124;155;land;false;urban;1
1188;86;224;235;land;true;plains;1
1189;248;248;185;land;false;plains;1
1190;75;224;213;land;true;urban;1
1191;167;103;233;land;false;plains;1
1192;92;197;246;land;false;urban;1
1193;164;128;216;land;false;jungle;1
1194;139;172;241;land;true;plains;1
1195;247;105;182;land;false;urban;1
1196;189;222;129;land;true;urban;1
1197;231;156;212;land;false;plains;1
1198;184;111;230;land;false;urban;1
1199;197;185;143;land;false;mountain;1
1200;156;154;194;land;false;plains;1
1201;166;220;252;land;false;plains;1
1202;181;185;225;land;true;urban;1
1203;208;254;224;land;true;urban;1
1204;240;248;206;land;false;mountain;1
1205;250;183;102;land;false;plains;1
1206;23;247;246;land;false;jungle;1
1207;185;198;206;land;false;plains;1
1208;249;65;235;land;false;plains;1
1209;202;238;223;land;false;asteroid;3
1210;143;239;189;land;false;urban;1
1211;249;229;157;land;true;urban;1
1212;53;226;225;land;false;plains;1
1213;194;194;116;land;false;mountain;1
1214;127;232;189;land;false;plains;1
1215;108;246;183;land;true;mountain;1
1216;230;173;129;land;true;plains;1
1217;88;231;199;land;false;urban;1
1218;145;205;204;land;false;jungle;1
1219;151;188;188;land;false;desert;1
1220;245;209;79;land;true;urban;1
1221;254;218;184;land;true;plains;1
1222;239;241;183;land;false;plains;1
1223;69;235;205;land;true;hills;1
1224;238;219;170;land;false;plains;1
1225;97;220;210;land;true;urban;1
1226;131;180;212;land;false;plains;1
1227;162;206;167;land;false;urban;1
1228;234;247;27;land;false;plains;1
1229;247;207;158;land;false;plains;1
1230;164;161;218;land;false;jungle;1
1231;204;238;165;land;false;desert;1
1232;195;159;193;land;false;asteroid;3
